config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the 2007 report of Motorola Solutions, what were the net sales to the top five customers of the segment in 2006, which included notable companies such as Sprint Nextel, Comcast Corporation, Verizon",2430.0,2.43,17.865058508999937,17.865058508999937,1128,63.1400115164327,0.0,0.5027670427815926,0.1268476277484198,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the average segment net sales for Motorola Solutions from 2005 to 2007, in millions of dollars, as reported in the 2007 financial report?",6055.666666666667,"<think>
Okay, let's see. The user is asking for the average segment net sales for Motorola Solutions from 2005 to 2007, in millions of dollars, as reported in the 2007 financial report.

First, I need to find the net sales figures for each of those years. The context mentions specific numbers. Let me go through the provided context again.

Looking at the first part: ""in 2007, the segment’s net sales represented 21% of the company’s consolidated net sales, compared to 13% in 2006 and 14% in 2005.",32.18963622500087,32.18963622500087,2048,63.62296192739733,0.9230769230769231,0.0,0.10905408361643326,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage change in commercial mortgage loans held for sale designated at fair value from 2008 to 2009, as reported by PNC Financial Services in their 2013 Form 10-K?",-0.08422301304863583,"The context does not provide specific values for commercial mortgage loans held for sale designated at fair value for 2008 or 2009, only stating that origination was stopped in 2008 and providing balances for 2011 and 2012. Therefore, the percentage change from 2008 to 2009 cannot be calculated from the given information.",6.695873444999961,6.695873444999961,409,61.082396995632344,1.0,0.0,0.1179300777233552,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the average total assets for Goldman Sachs in millions for the years 2012 and 2013?,925031.0,925031.0,13.376937137998539,13.376937137998539,841,62.869399125084826,1.0,0.45481582451507396,1.0,0.99999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of American Water Works' gross liabilities, as reported in the consolidated balance sheets for the year 2012, are specifically categorized as other long-term liabilities?",0.41084461830015523,"The context does not provide the total gross liabilities for 2012, making it impossible to calculate the percentage.",4.741808418999426,4.741808418999426,279,58.838311324874674,1.0,0.0,0.12114290167214181,0.99999999995,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the percentage change in the total impairment charges and net losses on long-lived assets for American Tower from 2003 to 2004, as reflected in the company's 2005 consolidated financial statem",-0.07329842931937183,-21.2,12.248070920000828,12.248070920000828,762,62.21387882035129,1.0,0.45599827362332945,0.14312434803468138,0.5333333333155555,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of the total future minimum lease payments due in 2019, as of December 31, 2016, for LKQ Corporation's operating leases, including those for corporate office space, warehouse and distr",0.11519727434040693,3.03,22.16631441000027,22.16631441000027,1412,63.70026039885911,0.0,0.5121972081617633,0.13386280900590766,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2006, what percentage of the total route miles operated by Union Pacific Corporation was accounted for by the main line?",0.5294596480347313,52.93,8.836742799001513,8.836742799001513,534,60.42950577449624,0.0,0.4955692395159959,0.17916570352160993,0.49999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the context of Aon's Employee Share Purchase Plan for U.S. employees, what was the average share price at which the company's ordinary shares were purchased in 2015, considering the plan's provisio",21.863976911640382,The context does not provide the average share price for 2015 under the U.S. employee plan.,28.6444575910009,28.6444575910009,1821,63.572507673250385,1.0,0.0,0.11293787308589927,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage change in total rental expense under operating leases for Sysco from July 1, 2006 to July 2, 2007, given that the total rental expense under operating leases was $100,690,000 i",0.086074857081221,9.0,9.552510868999889,9.552510868999889,592,61.97323490321033,0.0,0.5494261441438,0.12466903998142756,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the difference in the excess of current cost over LIFO cost between the fiscal years ending February 3, 2006, and January 28, 2005, for Dollar General?",12.1,The context provided does not contain information related to the excess of current cost over LIFO cost for the specified fiscal years.,9.767907045001266,9.767907045001266,605,61.93752635162608,1.0,0.0,0.07454121921165491,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of Citigroup's total principal transactions revenue in 2018 was attributed to interest rate risks, as outlined in the company's 2018 financial report?",0.5722798499227544,"<think>
Okay, let's see. The user is asking for the percentage of Citigroup's total principal transactions revenue in 2018 that was attributed to interest rate risks.

Looking at the context provided, there's a table with different risk categories and their corresponding revenues for 2018, 2017, and 2016. The rows are labeled 0 to 5, with row 0 being interest rate risks, row 1 foreign exchange, etc. The total is in row 5.

For 2018, the interest rate risks (row 0) are listed as $5186 million. Th",32.40449477599941,32.40449477599941,2048,63.201108801636494,0.42857142857142855,0.9724849651833267,0.2185389119982482,0.49999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of the present value of lease obligations for Arista Networks, as of December 31, 2015, is classified as the current portion?",0.03140130682085272,"<think>
Okay, let's see. The user is asking for the percentage of the present value of lease obligations that's classified as the current portion as of December 31, 2015. 

Looking at the context provided, there's a section that mentions the present value of the obligation and the current portion. Specifically, line 9 says the present value of the obligation is $42,546 (in thousands), and line 10 states that the current portion is $1,336 (or -1336 in parentheses, but I think that's just formatti",32.187821321998854,32.187821321998854,2048,63.626549293669925,0.25,0.9817559025550211,0.24067855309115266,0.49999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2018, what percentage of Republic Services' restricted cash and marketable securities was dedicated to supporting insurance programs for workers' compensation, commercial general li",0.727104532839963,72.7,4.741593525001008,4.741593525001008,279,58.840977938938934,1.0,0.49820609759542905,0.928175506164412,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the ratio of the pre-tax gain on the securities transferred from held-to-maturity securities to available-for-sale securities to their carrying value during the year ended December 31, 2018, ",1.4893617021276595,0.0015,5.576445478000096,5.576445478000096,324,58.1015274475879,0.0,0.6199826303379967,0.1611325844024836,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the average residential mortgage loan balance for the years 2007 and 2006 at PNC Financial Services, as reported in the 'Note 5: Loans, Commitments to Extend Credit and Concentrations of Cred",7947.0,7947,6.088225973999215,6.088225973999215,362,59.45902822036853,0.0,0.4776213253496733,0.9791837398726966,0.3333333333,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of Packaging Corporation of America's total purchase commitments for energy, as outlined in the notes to consolidated financial statements for the year 2005, is allocated to the year 2",0.3616118769883351,36.16,8.740692441999272,8.740692441999272,538,61.55118757123805,1.0,0.4924473217150449,0.9381822322204478,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the change in the total net derivative receivables reported on the consolidated balance sheets of JPMorgan Chase from 2014 to 2015, considering the fair value of derivative contracts and the ",-19.299999999999997,-19.3,4.86935061999975,4.86935061999975,291,59.7615622101197,0.0,0.5576218733626145,0.9376467686309466,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What percentage of System Energy's receivables from the money pool in 2004 was utilized by money pool activity in terms of operating cash flows?,0.6900246785296792,"The context does not provide the total receivables from the money pool in 2004, only the amount used ($42.5 million). Without the total receivables figure, the percentage cannot be calculated. 

Answer: Insufficient data",6.396935677999863,6.396935677999863,377,58.934467841620844,1.0,0.0,0.12652331505995673,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the combined total of unpaid principal balance of unresolved home equity indemnification and repurchase claims from private investors at PNC Financial Services for the years 2011 and 2012, in",184.0,184,6.571522508000271,6.571522508000271,386,58.73829078879023,1.0,0.4805628392198639,0.9738807413192014,0.4166666666458333,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the decline in commercial paper issued by conduits during 2003, in billions, as reported in JPMorgan Chase's 2003 Annual Report?",5.800000000000001,5.8,5.300306683999224,5.300306683999224,312,58.8645183385101,1.0,0.443775346035361,0.9255234790838809,0.32499999998375,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage change in risk-weighted assets at GS Bank USA, a subsidiary of Goldman Sachs, between December 2011 and December 2012, as reflected in the table presenting regulatory capital r",-0.02796390838828618,-2.80,5.9590292450011475,5.9590292450011475,355,59.57346161672204,0.0,0.5452145131045335,0.16334724541943574,0.3333333333,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the 2012 financial report of Snap-on, what was the percentage change in the number of non-vested performance awards from the beginning to the end of the year?",-905.0,"<think>
Okay, let's see. The user is asking for the percentage change in the number of non-vested performance awards from the beginning to the end of 2012 in Snap-on's financial report.

First, I need to find the numbers related to non-vested performance awards at the beginning and end of 2012. The context mentions ""changes to the company’s non-vested performance awards in 2012"" and provides some figures. 

Looking at the context, there's a mention of vested performance share units. As of 2012 y",32.40747889100021,32.40747889100021,2048,63.195289176559314,0.9,0.0,0.09491972966043777,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the ratio of Devon Energy's debt maturities scheduled for 2013 to those scheduled for 2014 as of December 31, 2012?",6.378,6.378,6.1791017439991265,6.1791017439991265,365,59.07007444155974,1.0,0.4911984534014378,0.9999999999999999,0.3333333333,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the average value of settlements, as reflected in the reconciliation of unrecognized tax benefits for Merck & Co. from 2011 to 2013?",-309.6666666666667,167.33,22.64369583900043,22.64369583900043,1438,63.505534177122136,0.0,0.4821729341624148,0.15804201835232273,0.249999999975,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage change in the account balance at the end of 2011 for SL Green Realty Corp?'s restricted stock, considering the balance at the beginning and end of the year as presented in the ",0.9367660833331044,34.03,14.202621169999475,14.202621169999475,890,62.664489135284946,1.0,0.5290514836846816,0.14694135423349636,0.8055555555287036,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the total compensation expense for restricted stock recognized by Global Payments from 2008 to 2010, as disclosed in the Notes to Consolidated Financial Statements for the year 2010?",26.8,26.8,8.342282752000756,8.342282752000756,507,60.7747321772814,0.0,0.5244250771573902,1.0,0.249999999975,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What are the total operating expenses for Lockheed Martin's fiscal year 2016, as indicated in the provided financial table?",5590.0,,32.101642554000136,32.101642554000136,2048,63.797358548084695,,0.0,0.14577972206952058,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the change in millions of total shareholders' equity for Goldman Sachs from December 2012 to December 2013, as reflected in the table presenting information on assets, unsecured long-term bor",2751.0,2751.0,5.261284673999398,5.261284673999398,304,57.780564792916344,1.0,0.4831363161521039,1.0,0.99999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the percentage decrease in development costs incurred by Marathon Oil during 2004 compared to the previous year?,0.11346633416458853,"The context provided does not mention Marathon Oil or development costs. Therefore, the percentage decrease cannot be determined from the given information.",22.566990647999774,22.566990647999774,1440,63.81001447916293,1.0,0.0,0.10704264823591425,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What were the net revenues in investment management for Goldman Sachs in 2016, in billions?",5.813084112149532,5.81,9.04942141399988,9.04942141399988,552,60.998374895662394,0.0,0.5324986152654226,0.9229942239307192,0.249999999975,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"By what percentage did American Water Works' gross liability for unrecognized tax benefits, excluding interest and penalties, increase from the balance at December 31, 2011, to the balance at December",0.5297682438257518,58.3,22.467578512001637,22.467578512001637,1429,63.60275982730683,0.0,0.5103245431681876,0.14563292488424698,0.99999999995,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage cumulative total shareholder return on Discovery, Inc.'s Series A common stock (DISCA) from the first trading day, September 18, 2008, to the end of the year 2011, assuming a $",1.9667000000000001,"The provided context does not include specific numerical data for Discovery, Inc.'s Series A common stock (DISCA) cumulative total shareholder return over the specified period.",6.382693014000324,6.382693014000324,383,60.00601927115972,1.0,0.0,0.12249379288996783,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the profit margin of International Paper's printing papers segment in 2005, given that the operating profit was $473 million and the net sales were $7,170 million?",0.06596931659693166,6.6,8.64910390699879,8.64910390699879,521,60.23745414578853,0.0,0.5404273402806342,0.658439750649762,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"By what percentage did the potential maximum exposure under the loss share arrangements for commercial mortgage loan recourse obligations decrease from December 31, 2011, to December 31, 2012, for PNC",2.500000000000002,2.5,5.065036656000302,5.065036656000302,297,58.63728540802534,0.0,0.4477799346780633,0.9154232405148799,0.49999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage increase in asset retirement obligations for the closure of assets used in the chemicals manufacturing process at PPG Industries from 2004 to 2005, and then from 2005 to 2006?",1.1111111111111112,11.11 0.00,18.275249991998862,18.275249991998862,1147,62.76247933692679,1.0,0.4988706122690503,0.1796697370621176,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the total value, in millions, of securities issued and approved by security holders under Global Payments' equity compensation plans as of May 31, 2014, according to the company's consolidated",31.32382085,"<think>
Okay, let's see. The user is asking for the total value, in millions, of securities issued and approved by security holders under Global Payments' equity compensation plans as of May 31, 2014.

Looking at the context provided, there's a table with information about equity compensation plans. The first part mentions ""equity compensation plans approved by security holders"" with 766,801 securities and a weighted-average exercise price of $40.85. Then there's another entry for ""equity compen",32.085856970999885,32.085856970999885,2048,63.82874553891582,0.2894736842105263,0.9822195285219907,0.23720450117130604,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage increase in Under Armour, Inc.'s working capital from December 31, 2015, to December 31, 2016, as reflected in the company's consolidated financial statements for the year 2016",0.25430975741039047,"The context provided does not contain information about Under Armour, Inc.'s working capital for December 31, 2015, or December 31, 2016. Therefore, the percentage increase cannot be determined from the given data.",5.794948328000828,5.794948328000828,341,58.8443555833465,1.0,0.0,0.1321290774479898,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2011, what percentage of PNC Financial Services' total loans held for sale did commercial mortgage loans held for sale designated at fair value represent, according to Table 15 in t",0.28712534059945505,"The context does not provide the total loans held for sale for December 31, 2011, only the balance of commercial mortgage loans held for sale ($843 million). Without the total, the percentage cannot be calculated.",6.804309716999342,6.804309716999342,413,60.696825567506714,1.0,0.0,0.11439496574343466,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage decrease in the accrued liability for unrecognized tax benefits for PPG Industries from the beginning of 2007 to the beginning of 2008, as reflected in the notes to the consoli",-0.1,10.0,10.362680817999717,10.362680817999717,649,62.62858148373182,0.0,0.4857447548243958,0.1542739114319964,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of BlackRock's total operating lease commitments, which amount to $1178 million as of 2014, are due after 2019?",0.5203735144312394,"<think>
Okay, let's see. The user is asking for the percentage of BlackRock's total operating lease commitments that are due after 2019. The total operating lease commitments as of 2014 are given as $1178 million.

First, I need to find out how much of the operating leases are due after 2019. Looking at the provided data, there's a table that lists future minimum commitments under operating leases. The table has entries for different years, including ""thereafter,"" which I assume means after 2016",32.30269233599938,32.30269233599938,2048,63.40028808427305,0.47368421052631576,0.0,0.11533128571758111,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the 3-year growth rate of MAP's gasoline production in thousands of barrels per day from 2001 to 2003?,0.0374331550802139,0.0185,30.65322563799964,30.65322563799964,1943,63.386477591165374,0.0,0.44676737024654023,0.17969344521976408,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the cumulative total shareholder return percentage for Discovery, Inc.'s Series A common stock (DISCA) over the five-year period ending December 31, 2014, assuming a $100 initial investment o",1.2465000000000002,"The provided context does not include specific numerical data for Discovery, Inc.'s Series A common stock (DISCA) cumulative total shareholder return over the specified period.",7.021390527001131,7.021390527001131,428,60.9565866410796,1.0,0.0,0.12428477124322479,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What proportion of the intangible assets acquired by News Corp in 2017, as disclosed in the notes to the consolidated financial statements, is attributable to the license of the realtor.com AE tradema",0.5370370370370371,0.537,9.752463667000484,9.752463667000484,604,61.933068465946846,0.0,0.5234481701970709,0.9548899415319727,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the yearly amortization rate for the trademarks, given that they have a weighted average useful life of 5 years as listed in the intangible assets table of Adobe Inc.'s 2008 report?",20.0,0.2,7.310504713999762,7.310504713999762,449,61.41846802179828,0.0,0.5637512168063054,0.9112492460123036,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the change in millions of average equity from 2010 to 2011 for Union Pacific Corporation?,889.0,889.0,6.192949143998703,6.192949143998703,370,59.74536386408884,0.0,0.5168077890004836,1.0,0.49999999995,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage change in the S&P 500 index from 2007 to 2008, assuming a $100 initial investment on December 31, 2004, and reinvested dividends?",-0.3700062421972535,"The context does not provide the specific percentage change for the S&P 500 index from 2007 to 2008 with a $100 investment starting on December 31, 2004. The data mentioned in the context refers to investments starting in 2007, 2013, or other indices, but not the exact parameters in the question.",6.907550085999901,6.907550085999901,410,59.35534232766269,0.8333333333333334,0.0,0.11601673277519112,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In November 2015, what percentage of the costs associated with issuing the $7.0 billion notes under the 364-day facility, which were used to finance the Sikorsky acquisition, were incurred by Lockheed",6.857142857142857,"The context provided does not mention the 364-day facility, the $7.0 billion notes, the Sikorsky acquisition, or Lockheed Martin. Therefore, the percentage cannot be determined from the given information.",6.190380602000005,6.190380602000005,368,59.44707178119316,1.0,0.0,0.13033501051439056,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the range of heights, in feet, for monopole towers used by American Tower, as described in their 2007 report?",150.0,50-200,13.15919741000107,13.15919741000107,819,62.237838257335895,0.0,0.6638295786105299,0.16006037388716415,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of the $9.5 billion in event-driven loans and commitments held by Morgan Stanley as of December 31, 2013, will mature in 2014, and what is the corresponding amount in billions?",3.1350000000000002,33 | 2.409,11.205255197000952,11.205255197000952,684,61.04278644033652,0.0,0.5122681800426799,0.1606762293144321,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2012, what percentage of the authorized repurchase of Masco's common stock had been completed, given that the board of directors initially approved the purchase of up to 50 million ",0.48,52.0,9.461985665999237,9.461985665999237,584,61.7206599771705,0.0,0.5003986880097845,0.17858780505513,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the percentage change in Entergy Louisiana's net revenue from 2003 to 2004, considering the various factors such as price applied to unbilled sales, deferred fuel cost revisions, and volume/we",-0.04354523980692214,-4.36,12.742903747001037,12.742903747001037,799,62.701564405054825,0.0,0.5908787585707166,0.9198855478170451,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What percentage of the maximum 1500 towers allowed under the Vivo acquisition agreement did American Tower actually purchase by the end of the transactions in 2012?,0.94,100.0,4.681783596000969,4.681783596000969,266,56.815953694914214,0.0,0.47038774736460826,0.16611639483643778,0.249999999975,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What is the percentage decrease in total contingent acquisition payments from 2018 to 2019 for The Interpublic Group of Companies?,31.77215189873418,31.8,28.794012519998432,28.794012519998432,1825,63.38123242575083,0.0,0.5414986115795477,0.19228694572095995,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"At the average grant date fair value per share of $50.33, what is the value in thousands of the shares outstanding but not yet earned under Emerson Electric's incentive shares plans at the end of the ",251599.66999999998,251599.67,24.09718337800041,24.09718337800041,1529,63.451399112308906,0.0,0.5316781608587616,0.969076809488107,0.5833333333041666,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the total expected cash outflow in millions to satisfy United Parcel Service's contractual obligations and commitments as of December 31, 2007, considering capital leases, operating leases, de",28809.0,"<think>
Okay, let's see. The user is asking for the total expected cash outflow in millions for UPS's contractual obligations as of December 31, 2007. The context mentions a table that summarizes these obligations.

Looking at the context, there's a section that says ""the following table summarizes the expected cash outflow to satisfy our contractual obligations and commitments as of december 31 , 2007 ( in millions ) : capital leases operating leases principal interest purchase commitments pens",32.18704845399952,32.18704845399952,2048,63.628077079727326,0.9,0.0,0.10337030037823057,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of Ansys' total revenue for the year ended December 31, 2012, was generated from sales to customers in the United States?",0.3326190637303921,"The provided context does not include specific data on revenue generated from sales to customers in the United States for the year ended December 31, 2012.",4.746036676999211,4.746036676999211,287,60.4715090784891,1.0,0.0,0.1166231384516937,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What would be the cash impact on Hologic if all outstanding options, warrants, and rights under its equity compensation plans were exercised as of the end of the fiscal year 2006, considering the weig",65464368.8,"<think>
Okay, let's see. The user is asking about the cash impact if all outstanding options, warrants, and rights under Hologic's equity compensation plans were exercised as of the end of fiscal year 2006. They provided the weighted-average exercise prices for approved and not approved plans.

First, I need to find the number of securities for each category. From the context, there are two main entries. For equity compensation plans approved by security holders, the number is 3,650,734 with a p",32.30120173100113,32.30120173100113,2048,63.40321382019756,0.4166666666666667,0.8749428469728459,0.20988789913070208,0.7499999999625,0.0
