config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,semantic_similarity,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What field involves the study of the immune system?,Immunology,Immunology covers the study of all aspects of the immune system.,0.3904546809999374,0.49290783099968394,0,0,1.0,,,,1.0,0.5447069274741935,True,0.0,0.0,0.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,0.6977835843859538,0.5347280002520878,0.11788715262633864,0.16666666666666669,0.0,0.25,0.9679272770881653,0.9872303605079651,0.9774835300545013
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What are the phagocytes that are located in tissues in contact with the external environment called?,Dendritic cells,Dendritic cells.,0.387989056999686,0.490216037999744,0,0,1.0,,,,1.0,0.9882526197263494,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7338625405120304,0.45829447732940487,0.45202819089150736,1.0,0.0,0.9375,0.9949424862861633,0.998544454574585,0.9967402162892798
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What did the merchants of Newcastle plot to do to Timothy Dexter?,ruin him,I cannot answer from the provided context.,0.38982030499937537,0.4376735039995765,0,0,0.0,,,,0.0,0.3867659679105939,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561261650890126,0.5332701608216746,0.5184858293733792,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What job did Tesla's father have in Gospic?,pastor,Tesla's father worked as a pastor.,3.1112352919999466,3.215441913000177,0,0,1.0,,,,1.0,0.7122159429980028,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6641859464243739,0.5150108755686178,0.13988951084156742,0.2857142857142857,0.0,0.3333333333333333,0.9602333903312683,0.9636653661727905,0.961946317161071
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which hotel did the Panthers stay at for the Super Bowl?,San Jose Marriott.,The Panthers stayed at the San Jose Marriott.,3.9693641789999674,4.073856882000655,0,0,1.0,,,,1.0,0.6962076829923562,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6498142106363116,0.3717768605509918,0.11793234930519991,0.5454545454545454,0.0,0.8412698412698413,0.9843878149986267,0.9933117032051086,0.988829625664005
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What are other alternative names for French and Indian War?,Fourth Intercolonial War and the Great War for the Empire,"Other, less frequently used names for the war include the Fourth Intercolonial War and the Great War for the Empire.",0.4934671900000467,0.5923073989997647,0,0,1.0,,,,1.0,0.7005423671406978,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7035931671842057,0.34499166778835566,0.24668905437504152,0.6666666666666666,0.4562799427006306,0.8799999999999999,0.9729387164115906,0.9941902160644531,0.9834496729903502
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,"Outside of its use of automobiles, what else is southern California famous for using?",highways,highways,0.39043493999997736,0.4354475840000305,0,0,1.0,,,,1.0,1.0,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7179129854882828,0.4799765433343901,0.4799765433343901,1.0,0.0,0.5,1.0000001192092896,1.0000001192092896,1.0000001192092896
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What was the last name of the designers of Newcastle's library?,Green,Green,0.3542204139994283,0.38909351199981757,0,0,1.0,,,,1.0,1.0,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.667449641547687,0.38468655555704145,0.38468655555704145,1.0,0.0,0.5,0.9999997019767761,0.9999997019767761,0.9999997019767761
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many people were on the test flight of the AS-206?,unmanned,I cannot answer from the provided context.,0.3412573149998934,0.4096535569997286,0,0,0.0,,,,1.0,0.3912227560351424,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.609906727371068,0.5344537050008071,0.5730986610043041,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What is the state average growth rate?,10.0%,The state average growth rate was 10.0%.,1.4555066180000722,1.60825557499993,0,0,1.0,,,,1.0,0.6867058023503814,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6067230287926625,0.48228773052234397,0.08849988255768704,0.25,0.0,0.3125,0.9789146184921265,0.9885684847831726,0.9837178672832044
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,When was the study on sequenced Y genomes published?,October 2011,The study was published in October 2011.,0.2911739410001246,0.35976943199966627,0,0,1.0,,,,1.0,0.7449421551611974,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6616245150085814,0.5758046145966167,0.2828188324157572,0.4444444444444445,0.0,0.7499999999999999,0.974174976348877,0.9893578290939331,0.9817077026536396
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many times prios has the Sun Life Stadium had Super Bowls?,10.,I cannot answer from the provided context.,0.2858474250006111,0.35536360400055855,0,0,0.0,,,,0.0,0.4234635774672362,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6290832045624618,0.6127543022903157,0.526368374236956,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What does Kitab Rudjdjar mean in English?,The Book of Roger,I cannot answer from the provided context.,0.3073925919998146,0.37706974600041576,0,0,0.0,,,,0.0,0.5445311701414364,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6385685000223591,0.29181546181284856,0.44020044042274475,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,"Name one country that banned boating, driving and flying on Sundays.",Germany,"The UK banned flying, driving and boating on Sundays.",2.434327029999622,2.5388007769997785,0,0,1.0,,,,1.0,0.6020081238086396,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6869207197276248,0.46383001789069955,0.13182471903767046,0.0,0.0,0.0,0.9664130806922913,0.9803261160850525,0.9733198812631934
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,For how long did the plague stick around?,until the 19th century,The plague recurred occasionally in Europe until the 19th century.,0.39588326499961113,0.4059658730002411,0,0,1.0,,,,1.0,0.714575798621822,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.7173415752615574,0.5089684270718051,0.24452741826573632,0.5714285714285715,0.2626909894424158,0.6861413043478262,0.972108781337738,0.9907995462417603,0.9813651772874787
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What channels were removed from the network in March of 2007?,basic channels,Virgin Media removed the basic channels from the network on 1 March 2007.,0.3864316149993101,0.4850480280001648,0,0,1.0,,,,1.0,0.7569324507227395,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.7463074886846109,0.39325968105705034,0.08906455410553493,0.2666666666666667,0.0,0.6048387096774195,0.9631254076957703,0.9798741340637207,0.9714275835660279
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many total touchdowns did Cam Newton score?,45,Cam Newton recorded 45 total touchdowns.,0.48957899200013344,0.5349257610005225,0,0,1.0,,,,1.0,0.5014966484291216,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195082040203752,0.6449788184627361,0.10860876725402058,0.2857142857142857,0.0,0.3333333333333333,0.9504230618476868,0.9704981446266174,0.9603557033205854
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many original treaties establishing the EU protected fundamental rights?,None,None of the original treaties establishing the European Union mention protection for fundamental rights.,2.345999297999697,2.4938392619997103,0,0,1.0,,,,1.0,0.5017008056298509,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.7284856374726664,0.5991415490631007,0.0791027342810472,0.13333333333333333,0.0,0.21739130434782605,0.9384445548057556,0.963240921497345,0.9506810763497525
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What did BSkyB name their interactive service?,Sky Active,"BSkyB named their interactive service Open, which is now called Sky Active.",0.38837043499916035,0.5002113119999194,0,0,1.0,,,,1.0,0.6504639133122491,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6918931201130057,0.3719884846673428,0.07412450773657508,0.2857142857142857,0.0,0.625,0.9701704978942871,0.9884644746780396,0.9792320518914825
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many inhabitants does the Los Angeles area contain?,12 million,The Los Angeles area contains over 12 million inhabitants.,0.48813808399972913,0.5920921429997179,0,0,1.0,,,,1.0,0.7703738063766663,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7769009887345152,0.5130926028095164,0.1507029427559783,0.3636363636363636,0.0,0.6944444444444445,0.9632648229598999,0.9791062474250793,0.971120936122592
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,During what period did the Tower Theatre re-open?,late 1970s,The Tower Theatre re-opened in the late 1970s.,0.3880429330001789,0.4909851909997087,0,0,1.0,,,,1.0,0.6592186297736968,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.648271261004094,0.5095701635905103,0.16348200306198135,0.4,0.0,0.7211538461538461,0.9765947461128235,0.9842464327812195,0.98040566006123
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What did Warsz own?,a village,I cannot answer from the provided context.,2.0183732440000313,2.0366322600002604,0,0,0.0,,,,0.0,0.38502149351258885,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851019197240784,0.5902859739891294,0.4719622881372131,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Who formed the government in Kenya?,Kenya African National Union (KANU) of Jomo Kenyatta,The Kenya African National Union (KANU) of Jomo Kenyatta formed the government.,0.3843205429993759,0.4833268060001501,0,0,1.0,,,,1.0,0.6696750343094047,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6937802879606262,0.3985358223077001,0.06707566438905144,0.8,0.6132297420585351,0.9514508928571428,0.9866976737976074,0.9928765296936035,0.9897774586970862
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What tool has measured the amount of dust that travels from the Sahara to the Amazon?,NASA's CALIPSO satellite,NASA's CALIPSO satellite.,0.5884810839997954,0.5898220999997648,0,0,1.0,,,,1.0,0.9894666334001255,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6828991318076422,0.48991284280444614,0.4744949146205736,1.0,0.0,0.9814814814814815,0.9965057373046875,0.9985745549201965,0.9975390734723225
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Who sacked Newton with 11 seconds left in the first half?,DeMarcus Ware,DeMarcus Ware.,0.5959145309998348,0.6428234750001138,0,0,1.0,,,,1.0,0.9835760606158144,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.696218665470273,0.4381427329802897,0.44866972812618977,1.0,0.0,0.9375,0.9919066429138184,0.9979968667030334,0.9949424350535676
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What was the hymn meant to examine students on?,specific catechism questions,specific catechism questions,0.5463535899998533,0.554507203999492,0,0,1.0,,,,1.0,1.0000000000000004,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6623629887954655,0.4842633425548001,0.4842633425548001,1.0,0.0,0.9814814814814815,1.0,1.0,1.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,"In Nepalese private schools, what is the primary language of instruction?",English,The medium of education is English.,0.584039938999922,0.5850610979996418,0,0,1.0,,,,1.0,0.661514331935096,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7299016568623159,0.47335099468858266,0.30298066380441313,0.2857142857142857,0.0,0.3333333333333333,0.9682626724243164,0.9808979034423828,0.9745393346468794
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What topic do private bills typically have?,large-scale development projects,Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property.,0.41705170199929853,0.520287776999794,0,0,1.0,,,,1.0,0.7250597628504982,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6137253600087599,0.5846850313890102,0.3203844689070585,0.2608695652173913,0.0,0.6264775413711585,0.9629649519920349,0.9812779426574707,0.9720352015094703
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,To where did Ethelred flee?,Normandy,Ethelred fled to Normandy.,0.3149292409998452,0.36934206600017205,0,0,1.0,,,,1.0,0.7495401559093836,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6695318978339796,0.34702481547796316,0.09410267328183985,0.4,0.0,0.38461538461538464,0.9763304591178894,0.983322024345398,0.9798137696263233
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What future Revolutionary key figures participated in this attack?,Washington and Thomas Gage,Washington and Thomas Gage.,0.3395740650003063,0.38099201200020616,0,0,0.0,,,,1.0,0.9762377150829518,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6048621151184492,0.46320456851077685,0.4627149363807649,1.0,1.0,0.9921875,0.9973575472831726,0.9992349743843079,0.9982953781467419
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',Bucks Point,0.3456518060002054,0.3802746080000361,0,0,1.0,,,,1.0,0.9172704585539315,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7640239244491268,0.5227196156356124,0.5060042929726176,1.0,0.0,0.9375,0.9953164458274841,0.9890046119689941,0.9921504903899795
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What did the number of legions in Roman times depend on?,threat of war,The actual number of legions present depended on whether a state or threat of war existed.,0.35308783799973753,0.461449967999215,0,0,1.0,,,,1.0,0.6342486569828661,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7093351758939758,0.5239417229234888,0.13609235698122857,0.3157894736842105,0.0,0.3488372093023256,0.9691130518913269,0.9867059588432312,0.9778303798517484
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Before dinner what were Tesla's working hours?,9:00 a.m. until 6:00 p.m. or later,Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later.,0.39377850300024875,0.4939203020003333,0,0,1.0,,,,1.0,0.7928523700638914,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6967581579204465,0.42110527935358333,0.28969666863980936,0.7368421052631579,0.5156626918239822,0.9319727891156463,0.988888144493103,0.9918562769889832,0.9903699868775255
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What house was the site of a weaving school in Canterbury?,The Weavers,The Weavers.,0.49599162499998783,0.5994153760002519,0,0,1.0,,,,1.0,0.9835760606158144,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7402137085076186,0.49059013069806223,0.5021858498837246,1.0,0.0,0.9375,0.9972540736198425,0.9992873072624207,0.9982696551410158
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What is strongly linked to good student-teacher relationships?,student motivation and attitudes towards school,Student motivation and attitudes towards school.,3.802302095000414,3.892941869000424,0,0,1.0,,,,1.0,0.9270043595033514,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8038048313088565,0.366297606073825,0.35902949979061005,1.0,1.0,0.9976851851851852,0.9944039583206177,0.9968001246452332,0.9956005997389313
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What does the First Company Law Directive article 11 require?,incorporations would only be nullified for a fixed list of reasons,The First Company Law Directive article 11 requires that incorporations would only be nullified for a fixed list of reasons.,0.31769885900030204,0.4179700340000636,0,0,1.0,,,,1.0,0.8885246951453842,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6124960832139025,0.4972771567049168,0.23983271557482644,0.7096774193548387,0.5108636942731495,0.9240225015626085,0.9831000566482544,0.9919776916503906,0.9875189224275994
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What are two examples of cytotoxic or immunosuppressive drugs?,methotrexate or azathioprine,Methotrexate and azathioprine are two examples of cytotoxic or immunosuppressive drugs.,0.3003025110001545,0.43194323900024756,0,0,1.0,,,,1.0,0.7236061752479483,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.740238146994827,0.42139682542263235,0.09233242515641216,0.28571428571428575,0.0,0.39473684210526316,0.9668604731559753,0.991608738899231,0.9790782398581661
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What caused the need for principal Treaties that ended up forming the EU?,"common rules for coal and steel, and then atomic energy",I cannot answer from the provided context.,3.787182267999924,3.885640670000612,0,0,0.0,,,,0.0,0.39330641134860744,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282258593769524,0.5830853446630824,0.500350975757417,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Who originally led the Space Task Group?,Robert R. Gilruth,I cannot answer from the provided context.,0.499021776000518,0.5190901780006243,0,0,0.0,,,,0.0,0.6177568859172987,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6412069440869816,0.362469308998318,0.542803848096706,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which female anchor from Today joined Hugh Downs on 20/20?,Barbara Walters,Barbara Walters.,0.5768440670008204,0.5777293380006085,0,0,1.0,,,,1.0,0.9835760606158144,True,0.0,0.0,0.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,0.5846117153743932,0.36741262661559737,0.3779100552251369,1.0,0.0,0.9375,0.9912682175636292,0.9970974326133728,0.9941742804457958
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"16,000 species","The Amazon tropical rainforest has an estimated 16,000 tree species.",3.478694839999662,3.594326493999688,0,0,1.0,,,,1.0,0.7880662926700654,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7527556101082894,0.3974892237894124,0.16391406472255676,0.33333333333333337,0.0,0.35714285714285715,0.9742288589477539,0.9877986907958984,0.9809668488395156
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What type of homes is Fresno known for?,early twentieth century homes,"Fresno is known for early twentieth century homes, including California Bungalow, American Craftsman, Spanish Colonial Revival, Mediterranean Revival, Mission Revival, and Storybook houses.",0.3732626370001526,0.47968884900001285,0,0,1.0,,,,1.0,0.8172142630100256,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.684312395455808,0.3582651038653837,0.1635052647581221,0.29629629629629634,0.10308675254291907,0.6726694915254237,0.9586862921714783,0.9813838005065918,0.9699022735885641
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What team had the best start ever in the NFL?,Carolina Panthers,The Carolina Panthers posted the best start to a season by an NFC team in NFL history.,0.5089983000007123,0.6079544260001057,0,0,1.0,,,,1.0,0.6477016577487525,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.7228900887340283,0.4230069816452767,0.1093666840952896,0.21052631578947367,0.0,0.5357142857142858,0.9583346247673035,0.9791579842567444,0.9686344041366607
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which organic compounds contain the greatest amount of oxygen by mass?,carbohydrates,Carbohydrates contain the largest proportion by mass of oxygen.,3.6935513469998114,3.7923463770002854,0,0,1.0,,,,1.0,0.5231185651977897,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6812836918924745,0.4545907847661109,0.14202512566529235,0.19999999999999998,0.0,0.2777777777777778,0.9499326348304749,0.9716694951057434,0.9606781230002414
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What did Stiglitz present in 2009 regarding global inequality?,evidence,Stiglitz presented evidence that both global inequality and inequality within countries prevent growth by limiting aggregate demand.,0.4940580160000536,0.5977667970000766,0,0,1.0,,,,1.0,0.5673691542483232,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6576344414404515,0.553778417042917,0.25638801256945043,0.1111111111111111,0.0,0.19230769230769232,0.9470647573471069,0.9775979518890381,0.962089162579836
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,Paramount Pictures,Paramount Pictures,0.3959417850001046,0.3974011270001938,0,0,0.0,,,,1.0,1.0,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6287909168381923,0.44162847101612224,0.44162847101612224,1.0,0.0,0.9375,1.0,1.0,1.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014","On June 4, 2014.",3.070216191000327,3.166578972000025,0,0,1.0,,,,1.0,0.9661654216943084,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6723673931884798,0.4473078561063276,0.40486683421351966,0.8571428571428571,0.0,0.949820788530466,0.9888383746147156,0.9967244863510132,0.9927657697451613
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many Huguenots were killed in Toulouse?,"Nearly 3,000","Nearly 3,000 Protestants were slaughtered in Toulouse alone.",0.3837386790000892,0.4077238390000275,0,0,1.0,,,,1.0,0.7399038820232431,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7829242756125163,0.43137830450947057,0.15750002250857265,0.4,0.0,0.7211538461538461,0.9750524759292603,0.9902619123458862,0.9825983417327133
