config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,how is whooping cough distinguished from similar diseases,"Symptoms are initially mild, and then develop into severe coughing fits, which produce the namesake high-pitched ""whoop"" sound in infected babies and children when they inhale air after coughing.","Vomiting after a coughing spell or an inspiratory whooping sound on coughing almost doubles the likelihood that the illness is pertussis, while the absence of a paroxysmal cough or posttussive emesis makes it almost half as likely.",2.6015832339999747,5.4030708229999505,0,0,1.0,0.5501988927055489,0.19359085831829775,0.5833333333041666,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who wrote the song for star wars,"The music of Star Wars consists of the scores written for all six Star Wars films by composer John Williams from 1977 to 1983 for the Original Trilogy , and 1999 to 2005 for the Prequel Trilogy .",The music for the primary Star Wars feature films was written by John Williams.,2.8777335679999965,3.082732099999987,0,0,1.0,0.6149552945715584,0.4880238303833796,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who are the members of the climax blues band?,"The original members were guitarist/vocalist Peter Haycock , guitarist Derek Holt; keyboardist Arthur Wood; bassist Richard Jones; drummer George Newsome; and lead vocalist and saxophonist Colin Coope","The original members of the Climax Blues Band were Colin Cooper, Pete Haycock, Derek Holt, Richard Jones, George Newsome, and Arthur Wood.",5.574833746000024,5.948041649999993,0,0,1.0,0.6175927508416118,0.9578168905280944,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,how many players on a side for a football game,"It is played by two teams, eleven players to a side, who advance an oval ball over a rectangular field that is 120 yards long by 53.3 yards wide and has goalposts at both ends.",I cannot answer from the provided context.,1.0088316100000156,1.109066179000024,0,0,1.0,0.0,0.10355600985738443,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is the latest season of psych,"Psych began its seventh season on February 27, 2013.","The eighth season of Psych was its last, with the series finale airing on March 26, 2014.",0.7696226539999884,1.0545058989999916,0,0,1.0,0.5954634882096399,0.19180892856701406,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who played the lead roles in the movie leaving las vegas,Nicolas Cage stars as a suicidal alcoholic who has ended his personal and professional life to drink himself to death in Las Vegas .,I cannot answer from the provided context.,0.7852783000000159,0.8868856260000371,0,0,1.0,0.0,0.12187204285159267,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,how did women's role change during the war,"Whether it was on the home front or the front-lines, for civilian or enlisted women, the World Wars started a new era for women's opportunities to contribute in war and be recognized for efforts outsi","Women were required to undertake new roles in industrial production, the military, and other sectors traditionally held by men due to severe labor shortages caused by the wars.",0.9713631469999768,1.3011247419999563,0,0,1.0,0.8725627046711285,0.6033368141513453,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who has brad pitt dated,"Following a high-profile relationship with actress Gwyneth Paltrow , Pitt was married to actress Jennifer Aniston for five years.","Brad Pitt has dated Robin Givens, Jill Schoelen, Juliette Lewis, Gwyneth Paltrow, Jennifer Aniston, Angelina Jolie, and Ines de Ramon.",0.6395302199999833,1.1455766849999804,0,0,1.0,0.5683580073375781,0.48086495229143034,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is the erb/heart,"In cardiology, Erb's point refers to the third intercostal space on the left sternal border where S2 is best auscultated .",I cannot answer from the provided context.,0.4722629440000219,0.5745570459999954,0,0,1.0,0.0,0.10794096021822942,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who makes skittles?,"Skittles is a brand of fruit-flavoured sweets , currently produced and marketed by the Wm. Wrigley Jr. Company , a division of Mars, Inc.","Skittles are produced and marketed by the Wrigley Company, a division of Mars, Inc.",3.719130674999974,4.0565075790000265,0,0,1.0,0.5299710516680293,0.8553669268203784,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who invaded north africa during ww2,"Operation Torch (initially called Operation Gymnast) was the British – American invasion of French North Africa in World War II during the North African Campaign , started on 8 November 1942.",The Allies invaded North Africa during World War II.,3.155787858999986,3.3169357219999824,0,0,1.0,0.6375885177004768,0.4136572266655476,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,when did qing dynasty begin,"The Qing Dynasty, also Empire of the Great Qing or Great Qing, was the last imperial dynasty of China , ruling from 1644 to 1912 with a brief, abortive restoration in 1917.",The Qing dynasty was officially proclaimed in 1636.,1.2798400620000052,3.525614759000007,0,0,1.0,0.6706414246128239,0.1899772868484315,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what county is coatesville indiana located in,"Coatesville is a town in Clay Township , Hendricks County , Indiana , United States .","Coatesville is located in Hendricks County, Indiana.",0.8250366850000432,3.124274430000014,0,0,1.0,0.45604949845958465,0.4534005618928641,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,how many seasons were there of the wire,"The Wire premiered on June 2, 2002, and ended on March 9, 2008, comprising 60 episodes over five seasons.",The Wire had five seasons.,0.5383562399999846,2.852115828999956,0,0,1.0,0.6751808369943992,0.48329478069864384,0.49999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what type of land is savannah,"A savanna, or savannah, is a grassland ecosystem characterized by the trees being sufficiently widely spaced so that the canopy does not close.",A savanna is a mixed woodland-grassland ecosystem characterised by trees being sufficiently widely spaced so that the canopy does not close.,0.8651557379999986,1.1826594240000077,0,0,1.0,0.7302960294568628,0.991947008735732,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what does uncle sam represent to the american people,"Uncle Sam (initials U.S.) is a common national personification of the American government that, according to legend, came into use during the War of 1812 and was supposedly named for Samuel Wilson .",Uncle Sam is a common national personification of the federal government of the United States or the country in general.,2.906579578999981,3.194875010999965,0,0,1.0,0.3652515676980846,0.45017000585403977,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is the actresses name that played in walk that line?,"The film was nominated for five Academy Awards including Best Actor (Joaquin Phoenix), Best Actress (Reese Witherspoon, which she won), and Best Costume Design ( Arianne Phillips ).",I cannot answer from the provided context.,1.1939842890000136,1.2960623220000116,0,0,1.0,0.0,0.11054884614716935,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,where is humboldt ks,"Humboldt is a city situated along the Neosho River in the southwest part of Allen County , located in southeast Kansas , in the Central United States .","Humboldt is a city in Allen County, Kansas, United States, situated along the Neosho River.",0.5740314239999975,0.829306196999994,0,0,1.0,0.42386059255034697,0.6736712315532508,0.3333333333,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who is the founder of twitter,"Twitter was created in March 2006 by Jack Dorsey and by July, the social networking site was launched.","Twitter was created by Jack Dorsey, Noah Glass, Biz Stone, and Evan Williams.",0.9167853789999754,1.1566812169999707,0,0,1.0,0.5594776523086104,0.398306350769529,0.9999999999666667,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is in a hot toddy,"A hot toddy, also hot totty, and hot tottie, is typically a mixed drink made of liquor and water with sugar and spices and served hot.","A hot toddy is typically made of liquor, hot water, honey or sugar, lemon, herbs, and spices.",0.6314866559999928,0.8846493259999875,0,0,1.0,0.8888090827552526,0.6507865346595766,0.99999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is the main component of vaccines,"The agent stimulates the body's immune system to recognize the agent as foreign, destroy it, and ""remember"" it, so that the immune system can more easily recognize and destroy any of these microorgani","Synthetic vaccines are composed mainly or wholly of synthetic peptides, carbohydrates, or antigens, while most other vaccines are created using inactivated or attenuated compounds from micro-organisms.",0.9202646169999866,1.2288147859999867,0,0,1.0,0.695364701167707,0.1657820689033932,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is general chu chicken,"General Tso's chicken (sometimes Governor Tso's chicken, General Gau's chicken, General Tao's chicken, General Tsao's chicken, General Tong's chicken, General Tang's chicken or simply General's Chicke",I cannot answer from the provided context.,3.119721377000019,3.3337740410000265,0,0,0.0,0.0,0.11062060509940469,0.9999999999666667,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who owns youtube,"In November 2006, YouTube, LLC was bought by Google for US$1.65 billion, and operates as a subsidiary of Google.",YouTube is owned by Google.,1.5761681470000326,1.5778841810000017,0,0,1.0,0.7019702168892185,0.4856660592303082,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what order is the moth,"A moth is an insect related to the butterfly , both being of the order Lepidoptera .",Moths are members of the order Lepidoptera.,0.6622792210000057,0.7869341659999805,0,0,1.0,0.9044044290644287,0.5322662986451036,0.9999999999666667,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,where fourth of july came from,"Independence Day, commonly known as the Fourth of July, is a federal holiday in the United States commemorating the adoption of the Declaration of Independence on July 4, 1776, declaring independence ",I cannot answer from the provided context.,7.711744219000025,8.218020122000041,0,0,0.0,0.0,0.12289540563981573,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who made the matrix,"The Matrix is a 1999 American–Australian science fiction action film written and directed by The Wachowski Brothers and starring Keanu Reeves , Laurence Fishburne , Carrie-Anne Moss , Joe Pantoliano ,",The Matrix was written and directed by the Wachowskis.,0.9667649419999975,1.0535795039999698,0,0,1.0,0.4896695123904314,0.43747051601850445,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What is the prostate for?,"The prostate (from Greek προστάτης – prostates, literally ""one who stands before"", ""protector"", ""guardian"") is a compound tubuloalveolar exocrine gland of the male reproductive system in most mammals ",The prostate is both an accessory gland of the male reproductive system and a muscle-driven mechanical switch between urination and ejaculation.,0.677006265999978,0.9400519079999867,0,0,1.0,0.89108561352766,0.36759330084099695,0.99999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,WHAT ARE HERITABLE TRAITS,heritability of a trait within a population is the proportion of observable differences in a trait between individuals within a population that is due to genetic differences.,I cannot answer from the provided context.,0.49696263900000304,0.5622531870000103,0,0,1.0,0.0,0.09580885274913674,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is a CMM machine,A coordinate measuring machine is a device for measuring the physical geometrical characteristics of an object.,I cannot answer from the provided context.,0.49889702100000477,0.5348411610000312,0,0,1.0,0.0,0.11489802757998732,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Where does the word baptism come from,"Baptism (from the Greek noun βάπτισμα baptisma; itself derived from βαπτισμός baptismos, washing) is a Christian rite of admission (or adoption ), almost invariably with the use of water, into the Chr",The English word baptism is derived indirectly through Latin from the neuter Greek concept noun báptisma.,0.9351634239999953,1.064039806999972,0,0,1.0,0.8607086575561728,0.3690272214282839,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what can sql 2005 do,"As a database, it is a software product whose primary function is to store and retrieve data as requested by other software applications, be it those on the same computer or those running on another c","SQL Server 2005 can act as a scripting language to create and run SQL statements, includes SQL CLR to integrate with the .NET Framework allowing stored procedures and triggers to be written in managed languages like C# and VB.NET, and supports native client data access features.",0.5220360039999719,1.2515156929999876,0,0,0.75,0.652001932405753,0.15750718034098504,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what company is cricket wireless by,"The company is a subsidiary of Leap Wireless , utilizing its CDMA 1X, 1xEV-DO and LTE networks.",Cricket Wireless is owned by AT&T.,0.6742709480000144,0.7754768230000195,0,0,1.0,0.47987629009446753,0.18878049129411767,0.49999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who is st patty?,"It is named after Saint Patrick ( AD 385–461), the most commonly recognised of the patron saints of Ireland .",Saint Patrick was a 5th-century Romano-British Christian missionary and Bishop in Ireland.,0.36947227399997473,0.5717787859999817,0,0,1.0,0.4672804791964069,0.16768562502222553,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,how a water pump works,"Pumps operate by some mechanism (typically reciprocating or rotary ), and consume energy to perform mechanical work by moving the fluid.","A pump moves fluids by mechanical action, typically converting electrical energy into hydraulic energy.",0.6954875559999891,0.9044028559999902,0,0,1.0,0.6967256095282179,0.8092101886756206,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what school did Zach Thomas play for before making it in to the NFL,"He played college football for Texas Tech University , and was recognized as an All-American .",I cannot answer from the provided context.,0.364667532999988,0.4697316790000059,0,0,1.0,0.0,0.12571391722387065,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what are private labels,Private label products or services are typically those manufactured or provided by one company for offer under another company's brand .,"A private label is a brand owned by a company, offered by that company alongside and competing with brands from other businesses.",0.5193714220000061,0.823991331000002,0,0,1.0,0.8920174725088689,0.20335877438017244,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is a letterbox movie,"The resulting videographic image has mattes (black bars) above and below it; these mattes are part of the image (i.e., of each frame of the video signal).",Letterboxing is the practice of transferring film shot in a widescreen aspect ratio to standard-width video formats while preserving the film's original aspect ratio.,0.7114209300000311,1.0800041030000216,0,0,1.0,0.8145975204153725,0.1656710501067482,0.8333333332916666,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what day is 2011 super bowl?,"The game was played on February 6, 2011, at Cowboys Stadium in Arlington, Texas , the first time the Super Bowl was played in the Dallas–Fort Worth area.","The 2011 Super Bowl was played on February 6, 2011.",1.2221887850000144,1.5298357789999955,0,0,1.0,0.6982244632342355,0.582918461462641,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,how many humps on a camel,"The two surviving species of camel are the dromedary , or one-humped camel, which is native to the Middle East and the Horn of Africa ; and the Bactrian , or two-humped camel, which inhabits Central A","There are three surviving species of camel: the one-humped dromedary, the two-humped Bactrian camel, and the wild Bactrian camel.",0.864864769999997,1.276257643000008,0,0,1.0,0.6563385699174233,0.5711426196242825,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what years was the 18th century,"The 18th century lasted from January 1, 1701 to December 31, 1800 in the Gregorian calendar .","The 18th century lasted from January 1, 1701 to December 31, 1800.",0.5602380939999989,0.9145137680000062,0,0,1.0,0.8892278659842492,0.9952758438343359,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what creates a cloud,"In meteorology , a cloud is a visible mass of liquid droplets or frozen crystals made of water or various chemicals suspended in the atmosphere above the surface of a planetary body.","On Earth, clouds are formed as a result of saturation of the air when it is cooled to its dew point, or when it gains sufficient moisture from an adjacent source to raise the dew point to the ambient temperature.",0.617785538000021,1.130015530000037,0,0,1.0,0.7847051670023913,0.20739918759333312,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what did tycho brahe do,Tycho was well known in his lifetime as an astronomer and alchemist .,Tycho Brahe compiled the most extensive and accurate catalog of stellar positions up to that time and laid the groundwork for future astronomers through his observations and calculations at Uraniborg.,0.7644441180000285,1.2783910279999873,0,0,1.0,0.5086126247979869,0.1796012121666561,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what food is in afghan,"Accompanying these staples are dairy products ( yogurt and whey ), various nuts , and native vegetables, as well as fresh and dried fruits; Afghanistan is well known for its grapes .","Afghan cuisine is mainly based on mutton, beef, poultry, and fish with rice, Afghan bread, vegetables, dairy products, and fresh or dried fruits.",0.8668996910000146,1.273504150000008,0,0,0.6,0.613745594509893,0.4930417588604261,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who designed the statue of liberty,"The Statue of Liberty (Liberty Enlightening the World; French: La Liberté éclairant le monde) is a neoclassical sculpture on Liberty Island in New York Harbor , designed by Frédéric Bartholdi and dedi",Bartholdi designed the Statue of Liberty.,0.7682832350000126,0.821794151000006,0,0,1.0,0.5737087740092324,0.38998020564107677,0.8333333332916666,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what percentage of water in in the body,"Arthur Guyton 's Textbook of Medical Physiology states that ""the total amount of water in a man of average weight (70 kilograms) is approximately 40 litres, averaging 57 percent of his total body weig","By weight, the average adult human is approximately 60% water, while the average child is approximately 70% water.",0.8149545689999513,1.1153812299999686,0,0,1.0,0.8843020866256222,0.4992125789065269,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How many Muslims live in the United Kingdom?,"Today it is the second largest religion in the country with results from the United Kingdom Census 2011 suggesting that by 2011 the total Muslim population had reached 2.7 million, 4.8% of the total p","The 2011 Census reported 2,786,635 Muslims in the United Kingdom, while 2021 Census results show 3,868,133 in England and Wales and 76,737 in Scotland.",0.46319466799997144,1.181664120999983,0,0,0.6666666666666666,0.6602981106241855,0.3977480121793857,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is the color puce,"Puce (often misspelled as ""puse"", ""peuse"" or ""peuce"") is defined in the United States as a brownish-purple color.","Puce is a dark red or purple brown color, a brownish purple or a ""dark reddish brown.""",0.6577030490000197,0.9040135960000271,0,0,1.0,0.9587820816726169,0.44500295565040876,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,where was martin luther king shot?,"King was assassinated on April 4, 1968, in Memphis, Tennessee .",Martin Luther King Jr. was fatally shot on the second-floor balcony of the motel where he was staying.,0.6027488319999748,0.8914971899999955,0,0,1.0,0.5849246955637807,0.15914329381537173,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is in fruitcake,"Fruit cake (or fruitcake) is a cake made with chopped candied fruit and/or dried fruit , nuts , and spices , and (optionally) soaked in spirits .","Fruitcake is made with candied or dried fruit, nuts, and spices, and optionally soaked in spirits.",1.4317561519999913,1.7254439970000135,0,0,1.0,0.8813316634435546,0.8741512415785891,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,where is the brisket from,Brisket is a cut of meat from the breast or lower chest of beef or veal .,Brisket is a cut of meat from the breast or lower chest of beef or veal.,0.6138123580000183,0.8646899240000039,0,0,1.0,0.8355403847861874,1.0,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,what is google openid,"OpenID is an open standard that allows users to be authenticated by certain co-operating sites (known as Relying Parties or RP) using a third party service, eliminating the need for webmasters to prov",Google is an organization that issues or accepts OpenIDs on its website.,0.4050027229999955,0.6310012320000169,0,0,0.3333333333333333,0.35271600165877803,0.19540269454925308,0.5833333333041666,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who wrote a rose is a rose is a rose,"The sentence ""Rose is a rose is a rose is a rose."" was written by Gertrude Stein as part of the 1913 poem Sacred Emily, which appeared in the 1922 book Geography and Plays.","Gertrude Stein wrote the sentence ""Rose is a rose is a rose is a rose"" as part of the 1913 poem ""Sacred Emily"".",0.6581816960000424,1.095202478000033,0,0,1.0,0.7958545164335922,0.8425986678445214,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What are the different translations for the Bible,"The Bible has been translated into many languages from the biblical languages of Hebrew , Aramaic and Greek .",I cannot answer from the provided context.,0.4999631270000009,0.5634778919999803,0,0,1.0,0.0,0.13408512572867978,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,who is suicide tna,Suicide is a fictional character from TNA Impact!,"Suicide is a professional wrestling persona used by multiple wrestlers in Impact Wrestling, including Frankie Kazarian, Christopher Daniels, Kiyoshi, T. J. Perkins, Jonathan Gresham, and Caleb Konley.",0.6008573800000363,1.0818979990000344,0,0,1.0,0.5834595078432724,0.43293294361935575,0.8333333332916666,1.0,True
