config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""","The paper written by Richard Karp in 1972 is titled ""Reducibility Among Combinatorial Problems"".",0.9217176540005312,1.223656944999675,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.2960819109658652,0.25,1.0,0.4144299250118475,0.5,0.5566870129736482,0.4444444444444445,0.1777835117834348,0.79375,0.9707476496696472,0.9908031821250916,0.9806728887602818
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What Lake in a German island Mainau receives a fraction of the Rhine's flow?,Lake Überlingen,Lake Überlingen,0.7624774249998154,0.7637381109998387,0,0,0.5,,,,,True,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.8539316501572937,0.5714285714285714,0.5203304114807143,1.0,0.0,0.9375,1.0,1.0,1.0
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What studio does ABC own at 1500 Broadway in NYC?,Times Square Studios,ABC owns the Times Square Studios at 1500 Broadway.,3.6377241010013677,3.757414037001581,0,0,0.5,,,,,True,1.0,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.4989612372172087,0.5,0.0,0.8179012345679012,0.9747196435928345,0.9888714551925659,0.9817445525808696
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many fraternities are apart of the university?,fifteen,There are fifteen fraternities at the University of Chicago.,1.0460435559998587,3.1122972829998616,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520463543369477,0.19999999999999998,0.0,0.2777777777777778,0.9506778120994568,0.9725688695907593,0.9614987550593506
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,At what address did Goldenson secure a new headquarters for ABC?,1330 Avenue of the Americas in Manhattan,Goldenson secured a new headquarters for ABC at 1330 Avenue of the Americas in Manhattan.,1.1473082070006058,3.5044503770004667,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,0.7039180890341347,0.6666666666666666,1.0,0.7039180890341347,0.6666666666666666,0.5368495823513285,0.6363636363636364,0.4001601601922499,0.8961276818419676,0.9815519452095032,0.9935904741287231,0.9875345221429075
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who had established the Russian empire to its former glory prior to 1921?,Bolshevik leaders,I cannot answer from the provided context.,0.9784400619992084,3.1203412449995085,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,1.0,0.6713860725233041,0.6666666666666666,0.5686776932275656,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,random noise,The Riemann hypothesis states that the irregularity in the distribution of primes only comes from random noise.,0.7585360489993036,3.066125720000855,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356266398212505,0.21052631578947367,0.0,0.5357142857142858,0.9502921104431152,0.9824315309524536,0.9660945961633108
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which work of Luther's is effective in teaching children?,Small Catechism,Luther's Small Catechism proved especially effective in helping parents teach their children.,0.7911986380004237,1.008533496000382,0,0,1.0,,,,,True,1.0,1.0,0.2,1.0,0.7039180890341347,0.4,1.0,0.6548086577531307,0.6,0.5175550477587042,0.2857142857142857,0.0,0.625,0.9758419990539551,0.9933369159698486,0.9845117418417921
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How was the civil disobedience shown in Antigone?,obey her conscience rather than human law,"Antigone defied King Creon's order to stop her from giving her brother Polynices a proper burial, choosing to obey her conscience rather than human law.",3.0275704540017614,3.3641347290013073,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,0.5,0.5565982842414967,0.43750000000000006,0.22934769499188126,0.7641465677179963,0.9712381362915039,0.9810231924057007,0.9761061421901825
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Where do juvenile platyctenids live?,among the plankton,Juvenile platyctenids live among the plankton.,1.9638995450004586,2.161627675001,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.48572659448608263,0.6666666666666666,0.0,0.8922558922558923,0.9732636213302612,0.990505039691925,0.9818086427498456
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How often are elections held for the Victorian Parliament?,every four years,Elections for the Victorian Parliament occur in November every four years.,0.7626056459994288,0.8763260129999253,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5354224719608377,0.42857142857142855,0.0,0.7748538011695907,0.9605984687805176,0.9712409377098083,0.9658903886591444
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What magnetic and electric force acts on a charge?,unified electromagnetic,The force acting on a charge is a unified electromagnetic force written as a sum of the electrostatic force due to the electric field and the magnetic force due to the magnetic field.,0.8581629899999825,1.3745649490010692,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45512700844380477,0.1142857142857143,0.0,0.3676470588235294,0.9426368474960327,0.9721289873123169,0.9571557913778139
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What kinds of growth did Kublai encourage?,"commercial, scientific, and cultural","Kublai Khan promoted commercial, scientific, and cultural growth.",1.1751415250000719,1.1942337830005272,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,1.0,0.6508205185601091,0.6666666666666666,0.5289212001159448,0.6666666666666666,0.345720784641941,0.9019886363636364,0.9727193117141724,0.9829548597335815,0.9778103004738626
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the name of the first episode of the new Doctor Who series?,Rose,"The first episode of the new Doctor Who series was named ""Rose"".",0.736567001998992,3.7293568449986196,0,0,1.0,,,,,True,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,1.0,1.0,0.45454545454545453,0.5275424440818267,0.15384615384615385,0.0,0.23809523809523808,0.9533183574676514,0.9901185035705566,0.9713700140666982
recursive_cs1500_co350_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Each of the extended metropolitan areas has a population that exceeds what number?,five million,Five million.,3.1561261830011063,3.157684705000065,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4942734013402932,1.0,0.0,0.9375,0.9895860552787781,0.9918006062507629,0.9906920931880514
