config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is active learning strategies,Active learning is an umbrella term that refers to several models of instruction that focus the responsibility of learning on learners.,"Active learning strategies are methods in which students actively participate in the learning process through activities such as reading, writing, discussing, problem-solving, small-group work, role-play, simulations, and data collection and analysis, rather than passively listening.",1.2694397929999894,1.2783159539999929,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6294294195076559,0.14285714285714285,0.0,0.1674107142857143,0.9545090794563293,0.9604374766349792,0.9574641013161534
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is the formula for calcium nitrate,"Calcium nitrate, also called Norgessalpeter (Norwegian saltpeter), is the inorganic compound with the formula Ca(NO3)2.",The formula for calcium nitrate is Ca(NO₃)₂.,0.725674870000006,0.728260616,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.709795527628934,0.27272727272727276,0.0,0.3408450704225352,0.9641874432563782,0.9638541340827942,0.9640207598592622
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,how long to take iwo jima,"The Battle of Iwo Jima (19 February – 26 March 1945), or Operation Detachment, was a major battle in which the United States Armed Forces fought for and captured the island of Iwo Jima from the Japane","The 36-day assault resulted in more than 26,000 American casualties, including 6,800 dead.",1.2218044249999878,1.2278931719999946,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5246379300414712,0.0784313725490196,0.0,0.028169014084507043,0.9610467553138733,0.9512143731117249,0.9561052863523825
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what species is a spider,Spiders ( order Araneae) are air-breathing arthropods that have eight legs and chelicerae with fangs that inject venom .,"A spider is any member of the order Araneae, which are air-breathing arthropods characterized by eight legs, venom-injecting chelicerae, and silk-extruding spinnerets.",1.526849851999998,1.5330617310000036,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6980819415943994,0.41025641025641024,0.0,0.491710758377425,0.9660453796386719,0.9771697521209717,0.9715757238925137
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,how is whooping cough distinguished from similar diseases,"Symptoms are initially mild, and then develop into severe coughing fits, which produce the namesake high-pitched ""whoop"" sound in infected babies and children when they inhale air after coughing.","The presence of a paroxysmal cough, inspiratory whoop, or vomiting after coughing increases the likelihood of pertussis, while the absence of a paroxysmal cough or posttussive emesis makes it less likely.",1.566813486000001,1.5752036169999997,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6649165321041902,0.13333333333333333,0.0,0.1273972602739726,0.9508807063102722,0.9528800845146179,0.951879345513418
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who wrote the song for star wars,"The music of Star Wars consists of the scores written for all six Star Wars films by composer John Williams from 1977 to 1983 for the Original Trilogy , and 1999 to 2005 for the Prequel Trilogy .",John Williams.,1.3129855249999878,1.3139616149999824,0,0,0.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6096906583648269,0.10526315789473684,0.0,0.05751533742331289,0.9893091917037964,0.95574951171875,0.972239835482607
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who are the members of the climax blues band?,"The original members were guitarist/vocalist Peter Haycock , guitarist Derek Holt; keyboardist Arthur Wood; bassist Richard Jones; drummer George Newsome; and lead vocalist and saxophonist Colin Coope","Climax Blues Band was formed in 1967 by Colin Cooper (vocalist and harmonica player), Pete Haycock (guitarist and vocalist), Derek Holt (guitarist), Richard Jones (bassist and keyboardist), George Newsome (drummer), and Arthur Wood (keyboardist).",2.8155831069999806,2.8285073559999887,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5853992315611856,0.29999999999999993,0.0,0.6592039800995025,0.9737774133682251,0.9785987734794617,0.976182140290047
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,how many players on a side for a football game,"It is played by two teams, eleven players to a side, who advance an oval ball over a rectangular field that is 120 yards long by 53.3 yards wide and has goalposts at both ends.",I cannot answer from the provided context.,0.9273245020000047,0.9291216889999987,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6771852392016662,0.0,0.0,0.0,0.9789340496063232,0.9475425481796265,0.9629825401770489
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is the latest season of psych,"Psych began its seventh season on February 27, 2013.","The latest season of Psych is the eighth season, which was confirmed to be its last, with the series finale airing on March 26, 2014.",1.4823974059999898,1.4890915239999742,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5723305381270244,0.1764705882352941,0.0,0.18867924528301888,0.9646479487419128,0.9736793041229248,0.9691425862855867
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who played the lead roles in the movie leaving las vegas,Nicolas Cage stars as a suicidal alcoholic who has ended his personal and professional life to drink himself to death in Las Vegas .,I cannot answer from the provided context.,1.0689999789999831,1.0707422769999937,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5901804629943981,0.0,0.0,0.0,0.973517894744873,0.961607038974762,0.9675258107032293
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,how did women's role change during the war,"Whether it was on the home front or the front-lines, for civilian or enlisted women, the World Wars started a new era for women's opportunities to contribute in war and be recognized for efforts outsi","Women's roles expanded significantly during the wars, as they took on new responsibilities in industrial production, military service, and homefront efforts due to the shortage of men, although they continued to face societal expectations and wage disparities.",2.147634366999995,2.155558754999987,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6259592228482557,0.18666666666666668,0.0,0.23441418260319677,0.9651669263839722,0.9722495079040527,0.9686952713053943
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who has brad pitt dated,"Following a high-profile relationship with actress Gwyneth Paltrow , Pitt was married to actress Jennifer Aniston for five years.","Brad Pitt has dated Gwyneth Paltrow, Jennifer Aniston, and Angelina Jolie.",1.215698709999998,1.2194188459999964,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5335388124601113,0.27586206896551724,0.0,0.2797687861271676,0.9805514216423035,0.9714023470878601,0.9759554428825673
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is the erb/heart,"In cardiology, Erb's point refers to the third intercostal space on the left sternal border where S2 is best auscultated .",I cannot answer from the provided context.,0.7600847919999865,0.7618222819999971,0,0,0.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.4966414961837282,0.07407407407407408,0.0,0.026737967914438502,0.9798466563224792,0.961847186088562,0.9707634938078472
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who makes skittles?,"Skittles is a brand of fruit-flavoured sweets , currently produced and marketed by the Wm. Wrigley Jr. Company , a division of Mars, Inc.","Mars, Inc. through its Wrigley Company division.",1.1770203780000088,1.1795173330000068,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5706395581605621,0.20689655172413793,0.0,0.2360975609756097,0.9834091067314148,0.9604384899139404,0.9717880754301305
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who invaded north africa during ww2,"Operation Torch (initially called Operation Gymnast) was the British – American invasion of French North Africa in World War II during the North African Campaign , started on 8 November 1942.",The Anglo-Americans invaded North Africa during World War II.,1.3699415009999996,1.3733568179999907,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.564500155022508,0.30769230769230765,0.0,0.2479701558042572,0.9841521978378296,0.9677994251251221,0.9759073125565415
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,when did qing dynasty begin,"The Qing Dynasty, also Empire of the Great Qing or Great Qing, was the last imperial dynasty of China , ruling from 1644 to 1912 with a brief, abortive restoration in 1917.",The Qing dynasty was officially proclaimed in 1636.,1.4807548320000024,1.4832730630000128,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6257210428060125,0.2564102564102564,0.0,0.16864111498257842,0.9784327745437622,0.9613113403320312,0.9697964950203545
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what county is coatesville indiana located in,"Coatesville is a town in Clay Township , Hendricks County , Indiana , United States .","Coatesville is located in Clay Township, Hendricks County, Indiana.",0.793736005999989,0.7966326869999989,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5067500714478731,0.761904761904762,0.473364131565402,0.6784188034188033,0.9820700287818909,0.9763981699943542,0.9792258863412817
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,how many seasons were there of the wire,"The Wire premiered on June 2, 2002, and ended on March 9, 2008, comprising 60 episodes over five seasons.",Five.,0.717988666999986,0.7189364169999806,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5705462069210454,0.1,0.0,0.029069767441860465,0.9876260161399841,0.9453943967819214,0.9660488792908717
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what type of land is savannah,"A savanna, or savannah, is a grassland ecosystem characterized by the trees being sufficiently widely spaced so that the canopy does not close.","A savannah is a mixed woodland-grassland ecosystem characterized by trees being widely spaced so that the canopy does not close, allowing sufficient light to support an unbroken herbaceous layer of grasses.",1.4985456770000098,1.5055600910000067,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6640751381868167,0.6666666666666667,0.359660430566628,0.7967480621057287,0.9847556948661804,0.9940323829650879,0.9893722940549671
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what does uncle sam represent to the american people,"Uncle Sam (initials U.S.) is a common national personification of the American government that, according to legend, came into use during the War of 1812 and was supposedly named for Samuel Wilson .",Uncle Sam represents the federal government of the United States or the country in general to the American people.,2.087319473000008,2.0910812630000066,0,0,0.5,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.520457419092223,0.23529411764705882,0.0,0.22877646579804561,0.9772896766662598,0.9633420705795288,0.9702657518736684
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is the actresses name that played in walk that line?,"The film was nominated for five Academy Awards including Best Actor (Joaquin Phoenix), Best Actress (Reese Witherspoon, which she won), and Best Costume Design ( Arianne Phillips ).",I cannot answer from the provided context.,1.5313563580000107,1.5331961090000163,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5321821447371523,0.060606060606060615,0.0,0.02074688796680498,0.9773126840591431,0.9457243084907532,0.9612590562654956
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,where is humboldt ks,"Humboldt is a city situated along the Neosho River in the southwest part of Allen County , located in southeast Kansas , in the Central United States .","Humboldt, Kansas, is situated along the Neosho River in Allen County.",1.0883526570000015,1.091768289000015,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.4971365012774062,0.5555555555555556,0.1574931134222145,0.4659266003641967,0.9941096305847168,0.9800167679786682,0.9870128963283007
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who is the founder of twitter,"Twitter was created in March 2006 by Jack Dorsey and by July, the social networking site was launched.","Jack Dorsey, Noah Glass, Biz Stone, and Evan Williams.",1.50534863499999,1.5088078260000088,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6947003951435153,0.2222222222222222,0.0,0.14944769330734242,0.9684826135635376,0.9619821906089783,0.9652214577016474
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is in a hot toddy,"A hot toddy, also hot totty, and hot tottie, is typically a mixed drink made of liquor and water with sugar and spices and served hot.","A hot toddy typically includes a spirit (usually whisky), hot water, honey (or sugar), and additional ingredients such as lemon, cloves, cinnamon, or herbs.",1.0807456210000055,1.0866989259999968,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6067598283982314,0.32,0.0,0.33352473920949377,0.9743852019309998,0.972256600856781,0.9733197376095396
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is the main component of vaccines,"The agent stimulates the body's immune system to recognize the agent as foreign, destroy it, and ""remember"" it, so that the immune system can more easily recognize and destroy any of these microorgani","The main components of vaccines include antigens, which may be inactivated or attenuated micro-organisms, synthetic peptides, carbohydrates, or antigens.",1.4143541539999944,1.4195524050000188,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6578283882647631,0.07142857142857144,0.0,0.02840909090909091,0.9607126712799072,0.9508284330368042,0.9557449973415051
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is general chu chicken,"General Tso's chicken (sometimes Governor Tso's chicken, General Gau's chicken, General Tao's chicken, General Tsao's chicken, General Tong's chicken, General Tang's chicken or simply General's Chicke","General Tso's chicken is a sweet and spicy deep-fried chicken dish popular in North American Chinese restaurants, named after Qing dynasty statesman Zuo Zongtang, though it has no historical connection to him.",1.6456219119999957,1.6547735229999887,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6165644288706801,0.4000000000000001,0.20267919071325333,0.38148866348448685,0.9690511226654053,0.9756374955177307,0.9723331555559983
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who owns youtube,"In November 2006, YouTube, LLC was bought by Google for US$1.65 billion, and operates as a subsidiary of Google.",YouTube is owned by Google.,0.7641172829999903,0.7654659300000048,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5733103793999677,0.25,0.0,0.14520202020202022,0.9834141731262207,0.9637470841407776,0.9734813059945246
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what order is the moth,"A moth is an insect related to the butterfly , both being of the order Lepidoptera .",The moth is in the order Lepidoptera.,1.0155084410000086,1.0178336490000106,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.689452922749514,0.4545454545454545,0.0,0.41471048513302033,0.9899215698242188,0.9772934317588806,0.9835669689048803
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,where fourth of july came from,"Independence Day, commonly known as the Fourth of July, is a federal holiday in the United States commemorating the adoption of the Declaration of Independence on July 4, 1776, declaring independence ","The Fourth of July originated as a celebration of the United States' independence, first commemorated in 1777 with events such as gun salutes, parades, toasts, and fireworks, following the adoption of the Declaration of Independence in 1776.",2.1421969020000233,2.1513857099999996,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6544478087724871,0.43243243243243246,0.27296556994044885,0.5609487038058467,0.9707833528518677,0.972278356552124,0.9715302795694478
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who made the matrix,"The Matrix is a 1999 American–Australian science fiction action film written and directed by The Wachowski Brothers and starring Keanu Reeves , Laurence Fishburne , Carrie-Anne Moss , Joe Pantoliano ,",The Wachowskis.,0.9655057230000068,0.9673007949999999,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5357315119389705,0.0625,0.0,0.06893382352941177,0.970384418964386,0.9448989629745483,0.9574721316047448
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What is the prostate for?,"The prostate (from Greek προστάτης – prostates, literally ""one who stands before"", ""protector"", ""guardian"") is a compound tubuloalveolar exocrine gland of the male reproductive system in most mammals ",The prostate is both an accessory gland of the male reproductive system and a muscle-driven mechanical switch between urination and ejaculation.,1.2681647130000044,1.2723341470000094,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7202294614438883,0.3673469387755102,0.19065554804581794,0.3613553113553114,0.9695958495140076,0.9436443448066711,0.9564440919210144
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,WHAT ARE HERITABLE TRAITS,heritability of a trait within a population is the proportion of observable differences in a trait between individuals within a population that is due to genetic differences.,I cannot answer from the provided context.,0.5622558459999993,0.5640978639999901,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6971303098047136,0.058823529411764705,0.0,0.02,0.9812683463096619,0.9449185729026794,0.9627504747136973
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is a CMM machine,A coordinate measuring machine is a device for measuring the physical geometrical characteristics of an object.,A coordinate measuring machine (CMM) is a device that measures the geometry of physical objects by sensing discrete points on the surface of the object with a probe in a three-dimensional Cartesian coordinate system.,1.3301864919999957,1.337057585999986,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6086661689576031,0.44000000000000006,0.1103430168770977,0.6497737203495632,0.9642426371574402,0.974810779094696,0.9694979091195348
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Where does the word baptism come from,"Baptism (from the Greek noun βάπτισμα baptisma; itself derived from βαπτισμός baptismos, washing) is a Christian rite of admission (or adoption ), almost invariably with the use of water, into the Chr","The English word ""baptism"" is derived indirectly through Latin from the neuter Greek noun *báptisma* (βάπτισμα, 'washing, dipping'), which comes from the verb *baptízō* (βαπτίζω, 'I wash').",2.2341053090000003,2.2462028040000064,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6699625291205575,0.24242424242424246,0.0,0.29761904761904767,0.9617416262626648,0.9652785062789917,0.9635068204510159
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what can sql 2005 do,"As a database, it is a software product whose primary function is to store and retrieve data as requested by other software applications, be it those on the same computer or those running on another c","SQL Server 2005 can integrate with .NET Framework via SQL CLR, allowing stored procedures, triggers, and user-defined types to be written in managed .NET languages like C# and VB.NET.",1.3678920049999874,1.375335242999995,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5742369289085586,0.056338028169014086,0.0,0.06279006279006277,0.9502198696136475,0.9417282938957214,0.945955025508968
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what company is cricket wireless by,"The company is a subsidiary of Leap Wireless , utilizing its CDMA 1X, 1xEV-DO and LTE networks.",AT&T.,0.9074462810000057,0.9085595539999929,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5877872375379224,0.0,0.0,0.0,0.9751978516578674,0.9650430083274841,0.9700938557551181
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,who is st patty?,"It is named after Saint Patrick ( AD 385–461), the most commonly recognised of the patron saints of Ireland .",Saint Patrick was a 5th-century Romano-British Christian missionary and Bishop in Ireland.,0.674612991999993,0.6774340970000026,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5155954541716855,0.2,0.0,0.14687100893997446,0.9670484662055969,0.9559160470962524,0.9614500327709807
